id;official;date;author;toaq;is_a_lexeme;audio;class;frame;distribution;generics;noun_classes;slot_tags;tags;examples;translations;segmentations;etymologies;related;derived;similar;antonyms;hypernyms;hyponyms;comments;score;votes
ZUGZvtAsX8;False;2018-09-18T18:28:26.000Z;spreadsheet;['chuaıshāı'];False;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': 'melt', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
F4n6UgVHZO;False;2018-09-18T18:28:27.000Z;spreadsheet;['metāfōrā', 'metāfō'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': 'metaphor', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
dZu9XUdKbF;False;2018-09-18T18:28:28.000Z;spreadsheet;['maılī'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': 'mile (unit)', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
5RJF8Evbfr;False;2018-09-18T18:28:29.000Z;spreadsheet;['chıaıcā', 'chıaıtūa'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': 'mislead', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[OrderedDict([('content', '▯ is misleading'), ('date', '2019-01-21T18:54:09.000Z'), ('author', 'seaqtaq')])];0;OrderedDict()
G6uErdxB7d;False;2018-09-18T18:28:31.000Z;spreadsheet;['morā'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': 'mora', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
-ep0m_v9x;False;2018-09-18T18:28:31.000Z;spreadsheet;['duosīa'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': 'motionless, immobile', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
gdNV-Yilt-;False;2018-09-18T18:28:31.000Z;spreadsheet;['shaokūı'];False;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': 'motivates (non-agentive)', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
KYzcu3BLZp;False;2018-09-18T18:28:32.000Z;spreadsheet;['shıaqmīa', 'shıaqfūe', 'shıaqbīq'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': 'myriapod', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
PlNS_EYpw;False;2018-09-18T18:28:32.000Z;spreadsheet;['fuqsīa'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': 'naked', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
lSmesxoT_I;False;2018-09-18T18:28:32.000Z;spreadsheet;['neagīq'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': 'narrow', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
Rl0dFshoqL;False;2018-09-18T18:28:32.000Z;spreadsheet;['cıukūaı', 'cıuchīa'];False;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': 'need to excrete', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
BewCSBb2gu;False;2018-09-18T18:28:33.000Z;spreadsheet;['juacīa'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': 'normal (not strange)', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
BuZcvggYzx;False;2018-09-18T18:28:34.000Z;spreadsheet;['heomāq'];True;[];;;;;;[];[];[];"[{'language': 'eng', 'definition_type': 'informal', 'definition': 'Obviative ""it""', 'notes': [], 'gloss': '', 'keywords': ''}]";[];[];[];[];[];[];[];[];[];0;OrderedDict()
B6vEasuIBm;False;2018-09-18T18:28:34.000Z;spreadsheet;['haıgīq'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': 'only then (later than expected)', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
6GnPW053ME;False;2018-09-18T18:28:35.000Z;spreadsheet;['lıqgāmē'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': 'ovum', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
FftEkw3iz-;False;2018-09-18T18:28:35.000Z;spreadsheet;['baıpāq'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': 'part (component for assembling)', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
rWDlxbcqHo;False;2018-09-18T18:28:36.000Z;spreadsheet;['runā'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': 'pattern', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
FlddZZJMx1;False;2018-09-18T18:28:36.000Z;spreadsheet;['soısīatūe'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': 'peace', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
RTcP9OTWdo;False;2018-09-18T18:28:36.000Z;spreadsheet;['pıokīoq', 'pıonūı'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': 'pebble', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
usE5Cw2i5G;False;2018-09-18T18:28:36.000Z;spreadsheet;['nuılīeq'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': 'penguin', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
0bhY6jQRTI;False;2018-09-18T18:28:37.000Z;spreadsheet;['fuepāq'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': 'percent (hundred part)', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
CJ6FwndUsP;False;2018-09-18T18:28:37.000Z;spreadsheet;['mıudīu', 'duamāıdīu'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': 'philosophy', 'notes': ['(fork of #CJ6FwndUsP)'], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
ICh9u2Mk_;False;2018-09-18T18:28:37.000Z;spreadsheet;['choakūqtōaı'];False;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': 'phoneme', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
hK36MDKs0N;False;2018-09-18T18:28:38.000Z;spreadsheet;['takū'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': 'plan ⓥ', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[OrderedDict([('content', 'Is this `▯ plans to do ▯`?'), ('date', '2018-10-04T21:31:02.000Z'), ('author', 'fagri')]), OrderedDict([('content', 'Yes, it is.'), ('date', '2018-12-17T20:43:59.000Z'), ('author', 'Ilmen')])];0;OrderedDict()
sgfItsnFOt;False;2018-09-18T18:28:38.000Z;spreadsheet;['seoqkīoq', 'guaqkīoq'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': 'planet', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
Xv8ec6o7NR;False;2018-09-18T18:28:38.000Z;spreadsheet;['gıaqchōq'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': 'play (musical instrument)', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
nQ2DMKpVU;False;2018-09-18T18:28:38.000Z;spreadsheet;['fuqpāqcēa', 'paqcēa', 'fuqcēa'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': 'pocket', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
tCXN0JRBGb;False;2018-09-18T18:28:38.000Z;spreadsheet;['feokūaq'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': 'point to (e.g. with a finger)', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
2uIhUCvmvs;False;2018-09-18T18:28:39.000Z;spreadsheet;['gırūaq', 'gıkūq'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': 'praise', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
Ikwey5fVF8;False;2018-09-18T18:28:39.000Z;spreadsheet;['jeogō'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': 'predicate modifier: move x2 first', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
RxCDeZ3l4w;False;2018-09-18T18:28:39.000Z;spreadsheet;['jeocū'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': 'predicate modifier: move x3 first', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
HoN-BdriOI;False;2018-09-18T18:28:40.000Z;spreadsheet;['fuhīe', 'fuhēq'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': 'pregnant', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
LsJc8uj02d;False;2018-09-18T18:28:40.000Z;spreadsheet;['moıtēoq'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': 'problem', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
CbA7Bn-fUL;False;2018-09-18T18:28:41.000Z;spreadsheet;['guaırīeq'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': 'procrastinate', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
EtNMLw-9sX;False;2018-09-18T18:28:41.000Z;spreadsheet;['ratīo'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': 'proportion, ratio', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
P02yiKuFSi;False;2018-09-18T18:28:41.000Z;spreadsheet;['lecādōa'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': 'prove', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
qcsfywq0Ob;False;2018-09-18T18:28:41.000Z;spreadsheet;['chıadōa'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': 'provide', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
lWa_ErGBlE;False;2018-09-18T18:28:41.000Z;spreadsheet;['jeqmāq'];True;[];;;;;;[];[];[];"[{'language': 'eng', 'definition_type': 'informal', 'definition': 'Proximal ""it""', 'notes': [], 'gloss': '', 'keywords': ''}]";[];[];[];[];[];[];[];[];[];0;OrderedDict()
lyhmIJ4HDw;False;2018-09-18T18:28:42.000Z;spreadsheet;['shuıgīq'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': 'public, information', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
kY3f2WAgy0;False;2018-09-18T18:28:42.000Z;spreadsheet;['shuıgīqtūa'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': 'publish', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
zibOi1swv;False;2018-09-18T18:28:42.000Z;spreadsheet;['chuomū'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': 'purpose (indended function)', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[OrderedDict([('content', '▯(c/1) is done for/has purpose ▯'), ('date', '2018-12-29T01:52:45.000Z'), ('author', 'seaqtaq')]), OrderedDict([('content', 'Mỏ tủa jí hóq chùomū lûq mí Chủabēo teo da.'), ('date', '2018-12-29T01:54:26.000Z'), ('author', 'seaqtaq')])];0;OrderedDict()
nUxiIFGIP5;False;2018-09-18T18:28:43.000Z;spreadsheet;['tıotōa'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': 'quantifier', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
zpWOei6ree;False;2018-09-18T18:28:43.000Z;spreadsheet;['mokūq'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': 'quote Ⓥ', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
nzrlXn6mEB;False;2018-09-18T18:28:43.000Z;spreadsheet;['duashā', 'chıaqshā'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': 'realize that', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
WA-zoAJATw;False;2018-09-18T18:28:44.000Z;spreadsheet;['heaqjūq', 'doajūq'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': 'receive', 'notes': ['(fork of #WA-zoAJATw)'], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
cB8mUlJyS;False;2018-09-18T18:28:44.000Z;spreadsheet;['tua kảo'];False;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': 'record (rejgau)', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
EijJCRtiWT;False;2018-09-18T18:28:44.000Z;spreadsheet;['guapāq'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': 'region', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
8MhemjwgZZ;False;2018-09-18T18:28:45.000Z;spreadsheet;['repī', 'saorō'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': 'reptile', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
64OyxxYjlA;False;2018-09-18T18:28:45.000Z;spreadsheet;['muoqrīeqsōa'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': 'rescue', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
SwwAwr7_uK;False;2018-09-18T18:28:45.000Z;spreadsheet;['boqlēo'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': 'resist', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
90vm1wQsW;False;2018-09-18T18:28:46.000Z;spreadsheet;['huıdāı'];False;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': 'risk', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
RqT9DfycoX;False;2018-09-18T18:28:46.000Z;spreadsheet;['hıurēa'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': 'river bank', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
-7R4cCAqdq;False;2018-09-18T18:28:46.000Z;spreadsheet;['jıochēa'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': 'roof', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
cuDdpHB3o0;False;2018-09-18T18:28:47.000Z;spreadsheet;['rodōq'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': 'rose, plant', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
cXpvXm7dc9;False;2018-09-18T18:28:47.000Z;spreadsheet;['meaqchē'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': 'sailor', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
hxI0qtn9M8;False;2018-09-18T18:28:47.000Z;spreadsheet;['keaqpīo', 'keaqmūoq'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': 'salt', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
QJQAU0Rq0D;False;2018-09-18T18:28:47.000Z;spreadsheet;['benīu', 'nıubē', 'nıonīu', 'muaobē', 'nıomūao'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': 'sapling', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
SJmWkyTn3N;False;2018-09-18T18:28:48.000Z;spreadsheet;['taıpūa', 'juqjāı', 'juqpūa'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': 'satisfied', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
3bDtFFPhW1;False;2018-09-18T18:28:49.000Z;spreadsheet;['faobōq'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': 'save', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];"[OrderedDict([('content', '▯ saves ▯(file)'), ('date', '2019-01-01T01:30:42.000Z'), ('author', 'seaqtaq')]), OrderedDict([('content', ""yeet, this compound doesn't seem to be appropriate for that as many times when you save something you aren't preventing its end, but just keeping a certain amount of updates""), ('date', '2019-02-09T00:45:13.000Z'), ('author', 'seaqtaq')])]";0;OrderedDict()
ALOVmfEYQU;False;2018-09-18T18:28:49.000Z;spreadsheet;['kopīo', 'korī', 'harā'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': 'scorpion', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
bqyhb_232b;False;2018-09-18T18:28:49.000Z;spreadsheet;['hıaodāıcīa'];False;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': 'secure/safe', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
liAvPC6EuL;False;2018-09-18T18:28:50.000Z;spreadsheet;['fıacū'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': 'sequence (abstract)', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
0d0rJcgkEU;False;2018-09-18T18:28:50.000Z;spreadsheet;['lueqtūe'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': 'service', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
qkZppBFyOn;False;2018-09-18T18:28:50.000Z;spreadsheet;['kunēcīe'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': 'shark', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
85NRFCjfHC;False;2018-09-18T18:28:50.000Z;spreadsheet;['puaonīaı'];False;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': 'sheep', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];"[OrderedDict([('content', '+1: metaphor-based animal names are the handiest'), ('date', '2018-09-18T18:55:43.000Z'), ('author', 'uakci')]), OrderedDict([('content', ""Ree, i dont like weather based metaphors(zo'oru'e)""), ('date', '2019-01-09T00:32:25.000Z'), ('author', 'seaqtaq')])]";0;OrderedDict([('uakci', 1), ('Ilmen', -1)])
huBFcbmEjn;False;2018-09-18T18:28:51.000Z;spreadsheet;['deasē'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': 'shock', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
G62IrDP9t-;False;2018-09-18T18:28:51.000Z;spreadsheet;['sıqshūatūa'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': 'shower', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
Sd2rjCW9X;False;2018-09-18T18:28:51.000Z;spreadsheet;['muaonūı', 'nuımūao'];False;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': 'shrub', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
VScb9wycd1;False;2018-09-18T18:28:52.000Z;spreadsheet;['nuochīa'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': 'sleepy', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
Rt8fPdNz1s;False;2018-09-18T18:28:53.000Z;spreadsheet;['paıbūq'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': 'smile', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
PGKJQJeRqp;False;2018-09-18T18:28:53.000Z;spreadsheet;['sofū'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': 'software, proga', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
5FoOq6qu7h;False;2018-09-18T18:28:53.000Z;spreadsheet;['tanō'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': 'soil', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[OrderedDict([('content', '= #guaqsāı.'), ('date', '2019-02-03T18:14:27.000Z'), ('author', 'Ilmen')])];0;OrderedDict()
-pcd_aiL4R;False;2018-09-18T18:28:54.000Z;spreadsheet;['chuısīaq'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': 'south (direction)', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
GtdJAZSB2M;False;2018-09-18T18:28:54.000Z;spreadsheet;['mıerīoq'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': 'species', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
eg_VvIh-Cf;False;2018-09-18T18:28:55.000Z;spreadsheet;['gushō'];True;[];;;;;;[];[];[];[{'language': 'eng', 'definition_type': 'informal', 'definition': 'split in half (vi)', 'notes': [], 'gloss': '', 'keywords': ''}];[];[];[];[];[];[];[];[];[];0;OrderedDict()
